Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Churned,AvgOrderValue,UniqueProducts,UniqueCountries,Log_Recency,Log_Frequency,Log_Monetary,Cluster,Segment,ChurnProbability,ChurnRisk
13295,360,4,1101.97,2,3,3,8,1,16.45,56,1,5.8888779583328805,1.6094379124341003,7.005761820334205,3,At Risk,0.969,High
13296,137,6,792.51,3,4,3,10,1,14.95,50,1,4.927253685157205,1.9459101490553132,6.676466142281509,3,At Risk,0.67,High
13297,8,7,4368.62,5,4,5,14,0,35.52,108,1,2.1972245773362196,2.0794415416798357,8.382431327786959,2,Champions,0.003,Low
13298,1,1,360.0,5,1,2,8,0,180.0,2,1,0.6931471805599453,0.6931471805599453,5.8888779583328805,1,Loyal Customers,0.018,Low
13299,268,3,1218.7,2,3,3,8,1,19.66,56,1,5.594711379601839,1.3862943611198906,7.106360205849192,3,At Risk,0.974,High
13300,169,3,1285.51,3,3,4,10,1,23.37,44,1,5.135798437050262,1.3862943611198906,7.1596884047191836,3,At Risk,0.559,Medium
13301,104,4,618.09,3,3,3,9,1,7.63,75,1,4.653960350157523,1.6094379124341003,6.428250657915328,3,At Risk,0.536,Medium
13302,155,2,159.2,3,2,1,6,1,53.07,3,1,5.049856007249537,1.0986122886681098,5.076423034634259,0,Lost Customers,0.711,High
13303,400,1,61.72,2,1,1,4,1,15.43,4,1,5.993961427306569,0.6931471805599453,4.138680376042152,0,Lost Customers,0.994,High
13304,351,4,1217.99,2,3,3,8,1,15.62,59,1,5.863631175598097,1.6094379124341003,7.105777926002176,3,At Risk,0.974,High
13305,4,16,3616.41,5,5,5,15,0,18.08,153,1,1.6094379124341003,2.833213344056216,8.193513579136026,2,Champions,0.003,Low
13306,430,1,53.65,1,1,1,3,1,13.41,4,1,6.066108090103747,0.6931471805599453,4.000949214622548,0,Lost Customers,0.994,High
13307,120,3,273.34,3,3,1,7,1,18.22,15,1,4.795790545596741,1.3862943611198906,5.614368213050261,0,Lost Customers,0.752,High
13308,23,4,1670.37,4,3,4,11,0,23.53,65,1,3.1780538303479458,1.6094379124341003,7.42139892838148,1,Loyal Customers,0.111,Low
13309,7,6,1706.37,5,4,4,13,0,13.13,95,1,2.0794415416798357,1.9459101490553132,7.442709453846698,1,Loyal Customers,0.006,Low
13310,28,5,1541.2,4,4,4,12,0,16.22,80,1,3.367295829986474,1.791759469228055,7.34096524739886,1,Loyal Customers,0.036,Low
13311,4,2,598.57,5,2,2,9,0,23.02,25,1,1.6094379124341003,1.0986122886681098,6.396212731621162,1,Loyal Customers,0.011,Low
13312,451,1,124.75,1,1,1,3,1,24.95,5,1,6.113682179832232,0.6931471805599453,4.8342958089798485,0,Lost Customers,0.997,High
13313,22,12,3445.32,4,5,5,14,0,18.42,105,1,3.1354942159291497,2.5649493574615367,8.145062274064983,2,Champions,0.003,Low
13314,2,3,775.94,5,3,3,11,0,12.52,55,1,1.0986122886681098,1.3862943611198906,6.655363127308804,1,Loyal Customers,0.006,Low
13315,689,1,310.26,1,1,2,4,1,14.1,22,1,6.536691597591305,0.6931471805599453,5.740628575776864,0,Lost Customers,0.997,High
13316,37,10,12940.82,4,5,5,14,0,74.8,115,1,3.6375861597263857,2.3978952727983707,9.46821920731465,2,Champions,0.005,Low
13317,66,19,6486.09,3,5,5,13,0,18.85,222,1,4.204692619390966,2.995732273553991,8.777569327018464,2,Champions,0.448,Medium
13318,1,3,640.76,5,3,3,11,0,32.04,14,1,0.6931471805599453,1.3862943611198906,6.464214402021743,1,Loyal Customers,0.007,Low
13319,5,58,21323.22,5,5,5,15,0,23.1,345,1,1.791759469228055,4.07753744390572,9.967598794903125,2,Champions,0.004,Low
13320,78,6,2211.6,3,4,4,11,0,14.84,98,1,4.3694478524670215,1.9459101490553132,7.70192357360081,3,At Risk,0.612,Medium
13321,72,2,567.36,3,2,2,7,0,51.58,10,1,4.290459441148391,1.0986122886681098,6.342755020769874,1,Loyal Customers,0.678,High
13322,17,1,199.48,5,1,1,7,0,7.98,25,1,2.8903717578961645,0.6931471805599453,5.300714491147758,1,Loyal Customers,0.012,Low
13323,3,5,787.85,5,4,3,12,0,37.52,6,1,1.3862943611198906,1.791759469228055,6.670576188703463,1,Loyal Customers,0.012,Low
13324,36,18,10513.47,4,5,5,14,0,79.65,36,1,3.6109179126442243,2.9444389791664403,9.260507682681968,2,Champions,0.006,Low
13325,82,1,675.3,3,1,3,7,0,56.28,12,1,4.418840607796598,0.6931471805599453,6.516636764580894,1,Loyal Customers,0.449,Medium
13326,432,1,281.76,1,1,1,3,1,21.67,13,1,6.07073772800249,0.6931471805599453,5.644598481302753,0,Lost Customers,0.997,High
13327,39,20,9134.48,4,5,5,14,0,28.46,175,1,3.6888794541139363,3.044522437723423,9.119921012587652,2,Champions,0.003,Low
13328,316,1,1308.48,2,1,4,7,1,76.97,17,1,5.75890177387728,0.6931471805599453,7.17738539082617,0,Lost Customers,0.872,High
13329,32,8,4808.77,4,4,5,13,0,40.75,68,1,3.4965075614664802,2.1972245773362196,8.478404544908718,2,Champions,0.065,Low
13330,93,6,2796.1,3,4,4,11,1,23.9,80,1,4.543294782270004,1.9459101490553132,7.936338445154914,3,At Risk,0.625,Medium
13331,402,1,262.4,2,1,1,4,1,21.87,12,1,5.998936561946683,0.6931471805599453,5.573673789309181,0,Lost Customers,0.997,High
13332,14,1,350.9,5,1,2,8,0,16.71,21,1,2.70805020110221,0.6931471805599453,5.863347044327539,1,Loyal Customers,0.011,Low
13333,411,3,1015.74,1,3,3,7,1,18.47,54,1,6.021023349349527,1.3862943611198906,6.924356709479563,3,At Risk,0.994,High
13334,82,5,6201.8,3,4,5,12,0,13.08,307,1,4.418840607796598,1.791759469228055,8.732756081989994,3,At Risk,0.372,Medium
13336,77,1,795.12,3,1,3,7,0,15.59,51,1,4.356708826689592,0.6931471805599453,6.679749928251019,1,Loyal Customers,0.38,Medium
13337,546,1,1575.26,1,1,4,6,1,18.11,87,1,6.304448802421981,0.6931471805599453,7.362810231430298,0,Lost Customers,0.972,High
13338,158,4,2445.62,3,3,4,10,1,19.11,113,1,5.0689042022202315,1.6094379124341003,7.8024627591890665,3,At Risk,0.608,Medium
13339,201,1,860.12,2,1,3,6,1,15.93,54,1,5.308267697401205,0.6931471805599453,6.758233867538541,0,Lost Customers,0.909,High
13340,45,12,22100.56,4,5,5,14,0,102.79,190,1,3.828641396489095,2.5649493574615367,10.003403473249906,2,Champions,0.004,Low
13341,261,1,775.85,2,1,3,6,1,18.47,42,1,5.568344503761097,0.6931471805599453,6.65524728153801,0,Lost Customers,0.905,High
13343,178,1,353.43,3,1,2,6,1,18.6,19,1,5.187385805840755,0.6931471805599453,5.870510865261174,0,Lost Customers,0.391,Medium
13344,68,3,2511.69,3,3,4,10,0,21.65,115,1,4.23410650459726,1.3862943611198906,7.829109171398687,3,At Risk,0.583,Medium
13345,288,1,389.5,2,1,2,5,1,19.48,20,1,5.666426688112432,0.6931471805599453,5.967427969279741,0,Lost Customers,0.974,High
13346,463,6,299.4,1,4,2,7,1,49.9,4,1,6.139884552226255,1.9459101490553132,5.705114919889979,3,At Risk,0.982,High
13347,70,1,341.36,3,1,2,6,0,42.67,8,1,4.2626798770413155,0.6931471805599453,5.835862815013409,0,Lost Customers,0.37,Medium
13348,64,1,233.76,3,1,1,5,0,16.7,14,1,4.174387269895637,0.6931471805599453,5.458563715690134,0,Lost Customers,0.657,Medium
13349,11,1,247.32,5,1,1,7,0,15.46,16,1,2.4849066497880004,0.6931471805599453,5.514718236994854,1,Loyal Customers,0.009,Low
13350,16,2,979.12,5,2,3,10,0,24.48,36,1,2.833213344056216,1.0986122886681098,6.887675013147945,1,Loyal Customers,0.015,Low
13351,66,1,373.94,3,1,2,6,0,23.37,16,1,4.204692619390966,0.6931471805599453,5.926766013169045,0,Lost Customers,0.363,Medium
13352,60,1,397.98,3,1,2,6,0,16.58,24,1,4.110873864173311,0.6931471805599453,5.988911290320265,1,Loyal Customers,0.332,Medium
13354,71,1,743.53,3,1,3,7,0,14.58,51,1,4.276666119016055,0.6931471805599453,6.612753146812557,1,Loyal Customers,0.372,Medium
13355,122,1,674.7,3,1,3,7,1,21.08,32,1,4.812184355372417,0.6931471805599453,6.515749190558129,0,Lost Customers,0.563,Medium
13356,80,1,768.24,3,1,3,7,0,18.29,42,1,4.394449154672439,0.6931471805599453,6.645403014442647,1,Loyal Customers,0.509,Medium
13357,257,5,3805.51,2,4,5,11,1,9.66,284,1,5.552959584921617,1.791759469228055,8.244468037828065,3,At Risk,0.895,High
13358,269,1,439.03,2,1,2,5,1,15.14,29,1,5.598421958998375,0.6931471805599453,6.086842906406214,0,Lost Customers,0.975,High
13359,64,2,1043.31,3,2,3,8,0,18.63,52,1,4.174387269895637,1.0986122886681098,6.951111659232052,1,Loyal Customers,0.453,Medium
13360,432,4,1553.65,1,3,4,8,1,23.54,58,1,6.07073772800249,1.6094379124341003,7.349005718893091,3,At Risk,0.99,High
13361,472,2,1450.5,1,2,4,7,1,42.66,29,1,6.159095388491933,1.0986122886681098,7.280352783464685,3,At Risk,0.983,High
13362,9,7,5394.07,5,4,5,14,0,18.1,186,1,2.302585092994046,2.0794415416798357,8.593240852584891,2,Champions,0.002,Low
13363,18,3,1723.86,5,3,4,12,0,16.9,78,1,2.9444389791664403,1.3862943611198906,7.452901166751566,1,Loyal Customers,0.008,Low
13364,71,1,134.96,3,1,1,5,0,13.5,10,1,4.276666119016055,0.6931471805599453,4.9123607248279155,0,Lost Customers,0.535,Medium
13365,34,2,2225.37,4,2,4,10,0,17.39,122,1,3.5553480614894135,1.0986122886681098,7.708127735453272,1,Loyal Customers,0.184,Low
13366,50,1,56.16,4,1,1,6,0,56.16,1,1,3.9318256327243257,0.6931471805599453,4.045854353061666,0,Lost Customers,0.063,Low
13367,432,1,510.2,1,1,2,4,1,25.51,20,1,6.07073772800249,0.6931471805599453,6.236760903063325,0,Lost Customers,0.997,High
13368,257,4,1121.5,2,3,3,8,1,21.57,45,1,5.552959584921617,1.6094379124341003,7.02331361961641,3,At Risk,0.971,High
13369,366,1,308.28,2,1,2,5,1,22.02,14,1,5.905361848054571,0.6931471805599453,5.734247015460021,0,Lost Customers,0.971,High
13370,372,1,754.87,2,1,3,6,1,19.36,39,1,5.921578419643816,0.6931471805599453,6.62786940372116,0,Lost Customers,0.905,High
13371,505,2,2297.66,1,2,4,7,1,24.97,75,1,6.226536669287466,1.0986122886681098,7.740081623439195,3,At Risk,0.984,High
13372,90,1,378.64,3,1,2,6,0,16.46,23,1,4.51085950651685,0.6931471805599453,5.939223435262291,0,Lost Customers,0.326,Low
13373,61,6,7587.19,3,4,5,12,0,21.19,292,1,4.127134385045092,1.9459101490553132,8.934348370277531,2,Champions,0.305,Low
13374,415,2,422.8,1,2,2,5,1,24.87,17,1,6.030685260261263,1.0986122886681098,6.049261645834199,0,Lost Customers,0.996,High
13375,89,2,1792.23,3,2,4,9,0,25.24,62,1,4.499809670330265,1.0986122886681098,7.491773742009734,3,At Risk,0.333,Medium
13376,99,3,1019.76,3,3,3,9,1,19.24,45,1,4.605170185988092,1.3862943611198906,6.928302726869797,3,At Risk,0.539,Medium
13377,397,2,1552.88,2,2,4,8,1,19.91,71,1,5.986452005284438,1.0986122886681098,7.348510307868749,3,At Risk,0.873,High
13379,26,3,572.56,4,3,2,9,0,5.9,85,1,3.295836866004329,1.3862943611198906,6.351862551846838,1,Loyal Customers,0.079,Low
13380,433,1,62.4,1,1,1,3,1,20.8,3,1,6.073044534100405,0.6931471805599453,4.14946386144318,0,Lost Customers,0.997,High
13381,32,12,8224.37,4,5,5,14,0,23.1,154,1,3.4965075614664802,2.5649493574615367,9.014978559424218,2,Champions,0.002,Low
13382,281,5,1387.58,2,4,4,10,1,16.13,74,1,5.641907070938114,1.791759469228055,7.236036921219625,3,At Risk,0.951,High
13383,544,1,305.28,1,1,2,4,1,305.28,1,1,6.300785794663244,0.6931471805599453,5.724499716244923,0,Lost Customers,0.998,High
13384,31,11,6680.83,4,5,5,14,0,25.31,192,1,3.4657359027997265,2.4849066497880004,8.807147181108476,2,Champions,0.003,Low
13385,330,1,534.57,2,1,2,5,1,15.27,35,1,5.802118375377063,0.6931471805599453,6.283331600299074,0,Lost Customers,0.981,High
13386,414,2,835.46,1,2,3,6,1,26.95,24,1,6.028278520230698,1.0986122886681098,6.729178700993051,0,Lost Customers,0.99,High
13387,417,1,186.94,1,1,1,3,1,2.63,71,1,6.035481432524756,0.6931471805599453,5.236122762954919,0,Lost Customers,0.995,High
13388,131,3,1185.65,3,3,3,9,1,17.18,68,1,4.882801922586371,1.3862943611198906,7.0788894901355155,3,At Risk,0.655,Medium
13389,11,3,797.96,5,3,3,11,0,15.65,50,1,2.4849066497880004,1.3862943611198906,6.683310881934879,1,Loyal Customers,0.006,Low
13390,75,1,544.08,3,1,2,6,0,41.85,13,1,4.330733340286331,0.6931471805599453,6.30093257288162,0,Lost Customers,0.529,Medium
13391,204,1,59.8,2,1,1,4,1,59.8,1,1,5.3230099791384085,0.6931471805599453,4.107589788972121,0,Lost Customers,0.997,High
13392,677,1,91.14,1,1,1,3,1,11.39,8,1,6.519147287940395,0.6931471805599453,4.523309159507771,0,Lost Customers,0.994,High
13393,584,4,1131.45,1,3,3,7,1,16.4,53,1,6.371611847231857,1.6094379124341003,7.032138706272169,3,At Risk,0.992,High
13394,2,19,6621.7,5,5,5,15,0,16.19,254,1,1.0986122886681098,2.995732273553991,8.798258420765713,2,Champions,0.002,Low
13395,185,3,1180.23,3,3,3,9,1,14.57,77,1,5.225746673713202,1.3862943611198906,7.074311547447687,3,At Risk,0.662,High
13396,29,2,1360.99,4,2,4,10,0,31.65,42,1,3.4011973816621555,1.0986122886681098,7.216702144538598,1,Loyal Customers,0.154,Low
13397,73,10,3191.87,3,5,5,13,0,35.86,68,1,4.30406509320417,2.3978952727983707,8.068675477823932,3,At Risk,0.363,Medium
13398,192,2,670.34,2,2,3,7,1,17.19,37,1,5.262690188904886,1.0986122886681098,6.509275715047685,0,Lost Customers,0.949,High
13399,464,3,275.4,1,3,1,5,1,18.36,10,1,6.142037405587356,1.3862943611198906,5.621849091893515,0,Lost Customers,0.994,High
13400,583,1,310.83,1,1,2,4,1,13.51,23,1,6.369900982828227,0.6931471805599453,5.742458167518031,0,Lost Customers,0.997,High
13402,127,4,1226.85,3,3,4,10,1,15.53,55,1,4.852030263919617,1.6094379124341003,7.113019951409055,3,At Risk,0.519,Medium
13403,18,3,229.5,5,3,1,9,0,25.5,9,1,2.9444389791664403,1.3862943611198906,5.440250862436703,1,Loyal Customers,0.028,Low
13404,1,2,252.49,5,2,1,8,0,22.95,11,1,0.6931471805599453,1.0986122886681098,5.5353243745214,1,Loyal Customers,0.02,Low
13405,74,6,1213.81,3,4,3,10,0,28.23,33,1,4.31748811353631,1.9459101490553132,7.102342964945417,3,At Risk,0.632,Medium
13406,427,2,568.92,1,2,2,5,1,63.21,7,1,6.059123195581797,1.0986122886681098,6.3454960001012966,0,Lost Customers,0.994,High
13407,579,3,2244.7,1,3,4,8,1,26.41,85,1,6.363028103540465,1.3862943611198906,7.7167725555844955,3,At Risk,0.99,High
13408,2,106,50174.78,5,5,5,15,0,60.74,321,1,1.0986122886681098,4.672828834461906,10.823287719134141,2,Champions,0.004,Low
13410,24,9,2201.96,4,5,4,13,0,44.04,25,1,3.2188758248682006,2.302585092994046,7.697557189578945,2,Champions,0.044,Low
13411,107,1,213.55,3,1,1,5,1,11.86,17,1,4.68213122712422,0.6931471805599453,5.368542811437534,0,Lost Customers,0.621,Medium
13412,620,1,487.35,1,1,2,4,1,14.33,33,1,6.431331081933479,0.6931471805599453,6.191032361893486,0,Lost Customers,0.998,High
13413,640,6,429.44,1,4,2,7,1,9.99,38,1,6.46302945692067,1.9459101490553132,6.064807941332192,3,At Risk,0.982,High
13414,134,6,2494.14,3,4,4,11,1,45.35,48,1,4.90527477843843,1.9459101490553132,7.822100118835836,3,At Risk,0.625,Medium
13415,473,4,784.17,1,3,3,7,1,7.76,85,1,6.161207321695077,1.6094379124341003,6.66590025484612,3,At Risk,0.995,High
13416,44,3,940.8,4,3,3,10,0,36.18,16,1,3.8066624897703196,1.3862943611198906,6.847792937809454,1,Loyal Customers,0.053,Low
13417,5,6,1669.49,5,4,4,13,0,21.68,57,1,1.791759469228055,1.9459101490553132,7.420872275547227,1,Loyal Customers,0.006,Low
13418,12,31,11559.66,5,5,5,15,0,21.53,328,1,2.5649493574615367,3.4657359027997265,9.355363234022207,2,Champions,0.003,Low
13419,64,1,221.06,3,1,1,5,0,13.82,16,1,4.174387269895637,0.6931471805599453,5.40294761562612,0,Lost Customers,0.617,Medium
13420,150,2,159.85,3,2,1,6,1,19.98,8,1,5.017279836814924,1.0986122886681098,5.080472253685035,0,Lost Customers,0.764,High
13421,40,8,4058.75,4,4,5,13,0,15.32,174,1,3.713572066704308,2.1972245773362196,8.308876674345196,2,Champions,0.057,Low
13422,64,1,2626.3,3,1,4,8,0,20.68,127,1,4.174387269895637,0.6931471805599453,7.8737119818711125,1,Loyal Customers,0.49,Medium
13423,429,1,217.03,1,1,1,3,1,18.09,12,1,6.063785208687608,0.6931471805599453,5.3846326679999565,0,Lost Customers,0.995,High
13424,450,1,572.77,1,1,2,4,1,14.32,40,1,6.111467339502679,0.6931471805599453,6.352228619155015,0,Lost Customers,0.998,High
13425,108,5,3390.43,3,4,5,12,1,19.15,124,1,4.6913478822291435,1.791759469228055,8.129006940338249,3,At Risk,0.448,Medium
13426,1,22,8167.38,5,5,5,15,0,23.81,162,1,0.6931471805599453,3.1354942159291497,9.00802588177899,2,Champions,0.003,Low
13427,19,6,1006.53,5,4,3,12,0,19.36,35,1,2.995732273553991,1.9459101490553132,6.915257070052459,1,Loyal Customers,0.007,Low
13428,10,3,478.54,5,3,2,10,0,3.47,122,1,2.3978952727983707,1.3862943611198906,6.1728273110736245,1,Loyal Customers,0.009,Low
13429,11,4,1006.8,5,3,3,11,0,15.03,55,1,2.4849066497880004,1.6094379124341003,6.915525016246498,1,Loyal Customers,0.007,Low
13430,19,2,679.45,5,2,3,10,0,13.87,48,1,2.995732273553991,1.0986122886681098,6.5227543440063265,1,Loyal Customers,0.011,Low
13431,67,8,3316.24,3,4,5,12,0,25.71,113,1,4.219507705176107,2.1972245773362196,8.106888390866821,3,At Risk,0.547,Medium
13432,571,2,439.1,1,2,2,5,1,3.96,98,1,6.349138991379798,1.0986122886681098,6.0870019738170456,0,Lost Customers,0.995,High
13433,501,4,658.32,1,3,3,7,1,27.43,22,1,6.218600119691729,1.6094379124341003,6.491209000863155,3,At Risk,0.992,High
13434,74,5,1666.86,3,4,4,11,0,47.62,17,1,4.31748811353631,1.791759469228055,7.419296646542416,3,At Risk,0.614,Medium
13435,5,9,4447.33,5,5,5,15,0,29.85,96,1,1.791759469228055,2.302585092994046,8.400284023825911,2,Champions,0.005,Low
13436,2,1,196.89,5,1,1,7,0,16.41,12,1,1.0986122886681098,0.6931471805599453,5.287711320760812,1,Loyal Customers,0.011,Low
13437,14,7,3408.06,5,4,5,14,0,20.41,143,1,2.70805020110221,2.0794415416798357,8.134191872452362,2,Champions,0.002,Low
13438,547,1,46.5,1,1,1,3,1,46.5,1,1,6.306275286948016,0.6931471805599453,3.8607297110405954,0,Lost Customers,0.998,High
13439,255,3,986.61,2,3,3,8,1,5.91,132,1,5.545177444479562,1.3862943611198906,6.895287882976667,3,At Risk,0.967,High
13440,423,7,1295.25,1,4,4,9,1,21.95,49,1,6.049733455231958,2.0794415416798357,7.167230759543737,3,At Risk,0.981,High
13441,92,2,720.9,3,2,3,8,1,18.97,33,1,4.532599493153256,1.0986122886681098,6.581886625145115,1,Loyal Customers,0.569,Medium
13442,667,3,419.87,1,3,2,6,1,11.05,33,1,6.504288173536645,1.3862943611198906,6.042323997398791,0,Lost Customers,0.993,High
13443,449,6,1273.16,1,4,4,9,1,6.37,176,1,6.1092475827643655,1.9459101490553132,7.150042416943526,3,At Risk,0.982,High
13444,374,2,619.08,2,2,3,7,1,10.86,51,1,5.926926025970411,1.0986122886681098,6.429848501973256,0,Lost Customers,0.917,High
13445,626,1,241.9,1,1,1,3,1,34.56,7,1,6.440946540632921,0.6931471805599453,5.492649836008127,0,Lost Customers,0.993,High
13446,430,11,3881.89,1,5,5,11,1,20.22,113,1,6.066108090103747,2.4849066497880004,8.264335000718507,3,At Risk,0.983,High
13447,23,3,1129.14,4,3,3,10,0,19.14,55,1,3.1780538303479458,1.3862943611198906,7.030096797837492,1,Loyal Customers,0.063,Low
13448,17,13,8745.93,5,5,5,15,0,16.41,321,1,2.8903717578961645,2.6390573296152584,9.076458060644034,2,Champions,0.002,Low
13449,24,1,291.88,4,1,2,7,0,15.36,19,1,3.2188758248682006,0.6931471805599453,5.679762968811981,1,Loyal Customers,0.052,Low
13450,27,13,4120.04,4,5,5,14,0,28.03,57,1,3.332204510175204,2.6390573296152584,8.323860837673656,2,Champions,0.003,Low
13451,26,11,7090.06,4,5,5,14,0,6.94,561,1,3.295836866004329,2.4849066497880004,8.86659011469818,2,Champions,0.004,Low
13452,259,3,729.8,2,3,3,8,1,243.27,2,1,5.560681631015528,1.3862943611198906,6.594139824503851,3,At Risk,0.971,High
13453,166,3,781.69,3,3,3,9,1,19.54,33,1,5.117993812416755,1.3862943611198906,6.662736704441964,3,At Risk,0.543,Medium
13454,641,1,219.87,1,1,1,3,1,9.56,23,1,6.464588303689961,0.6931471805599453,5.397574293145378,0,Lost Customers,0.995,High
13455,25,6,2212.99,4,4,4,12,0,19.41,79,1,3.258096538021482,1.9459101490553132,7.702551596546548,1,Loyal Customers,0.039,Low
13456,18,6,1766.72,5,4,4,13,0,28.04,43,1,2.9444389791664403,1.9459101490553132,7.477445859614847,1,Loyal Customers,0.008,Low
13457,689,2,148.22,1,2,1,4,1,16.47,9,1,6.536691597591305,1.0986122886681098,5.005421727043368,0,Lost Customers,0.997,High
13458,7,16,11959.27,5,5,5,15,0,24.66,290,1,2.0794415416798357,2.833213344056216,9.389345602500642,2,Champions,0.003,Low
13459,625,2,1160.41,1,2,3,6,1,15.9,57,1,6.439350371100098,1.0986122886681098,7.057390063198797,3,At Risk,0.993,High
13460,29,2,183.44,4,2,1,7,0,10.79,16,1,3.4011973816621555,1.0986122886681098,5.217324207338505,1,Loyal Customers,0.109,Low
13461,39,6,4160.0,4,4,5,13,0,67.1,30,1,3.6888794541139363,1.9459101490553132,8.333510708982942,2,Champions,0.096,Low
13462,253,5,1153.85,2,4,3,9,1,16.25,64,1,5.537334267018537,1.791759469228055,7.051725744392169,3,At Risk,0.954,High
13464,58,6,3097.64,4,4,5,13,0,20.51,128,1,4.07753744390572,1.9459101490553132,8.038718584534573,3,At Risk,0.035,Low
13465,446,2,931.12,1,2,3,6,1,27.39,34,1,6.102558594613569,1.0986122886681098,6.8374615617621375,3,At Risk,0.994,High
13466,184,5,1013.35,3,4,3,10,1,18.42,49,1,5.220355825078324,1.791759469228055,6.9220032922473385,3,At Risk,0.633,Medium
13467,11,2,1071.91,5,2,3,10,0,10.94,89,1,2.4849066497880004,1.0986122886681098,6.978129862132399,1,Loyal Customers,0.015,Low
13468,2,72,12793.28,5,5,5,15,0,18.46,290,1,1.0986122886681098,4.290459441148391,9.45675347502932,2,Champions,0.003,Low
13469,653,1,82.4,1,1,1,3,1,13.73,6,1,6.483107351457199,0.6931471805599453,4.423648309364701,0,Lost Customers,0.992,High
13470,99,2,165.0,3,2,1,6,1,16.5,7,1,4.605170185988092,1.0986122886681098,5.111987788356544,0,Lost Customers,0.739,High
13471,1,4,2501.84,5,3,4,12,0,9.85,214,1,0.6931471805599453,1.6094379124341003,7.825181366096544,1,Loyal Customers,0.011,Low
13472,464,2,592.24,1,2,2,5,1,21.15,24,1,6.142037405587356,1.0986122886681098,6.385599038873762,0,Lost Customers,0.997,High
13473,61,8,2657.76,3,4,4,11,0,37.97,65,1,4.127134385045092,2.1972245773362196,7.8856151276733355,3,At Risk,0.741,High
13474,236,3,646.59,2,3,3,8,1,5.13,116,1,5.4680601411351315,1.3862943611198906,6.473257780053621,3,At Risk,0.97,High
13475,191,4,1431.78,2,3,4,9,1,16.65,64,1,5.2574953720277815,1.6094379124341003,7.2673718919667785,3,At Risk,0.921,High
13476,179,5,2061.47,3,4,4,11,1,19.45,86,1,5.19295685089021,1.791759469228055,7.631659572648505,3,At Risk,0.63,Medium
