Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Churned,AvgOrderValue,UniqueProducts,UniqueCountries
14244,661,1,366.42,1,1,2,4,1,22.9,16,1
14245,220,2,1693.45,2,2,4,8,1,15.68,107,1
14246,111,3,1474.06,3,3,4,10,1,19.65,57,1
14247,278,5,753.56,2,4,3,9,1,6.67,82,1
14248,318,3,1032.95,2,3,3,8,1,21.98,41,1
14249,411,12,5400.46,1,5,5,11,1,19.85,178,1
14250,7,3,1904.05,5,3,4,12,0,17.15,94,1
14251,2,5,2879.7,5,4,4,13,0,36.92,37,1
14252,381,1,350.99,2,1,2,5,1,35.1,10,1
14253,493,2,363.4,1,2,2,5,1,30.28,11,1
14254,433,1,601.03,1,1,2,4,1,26.13,23,1
14255,546,1,1000.63,1,1,3,5,1,1000.63,1,1
14256,260,5,2460.79,2,4,4,10,1,18.5,100,1
14257,64,9,5954.45,3,5,5,13,0,24.81,167,1
14258,9,25,32051.34,5,5,5,15,0,106.84,97,1
14259,142,1,120.0,3,1,1,5,1,24.0,5,1
14260,471,3,824.28,1,3,3,7,1,16.16,50,1
14261,51,2,1163.45,4,2,3,9,0,22.37,52,1
14262,8,8,2618.23,5,4,4,13,0,18.31,87,1
14263,423,1,322.93,1,1,2,4,1,20.18,16,1
14264,155,6,1517.36,3,4,4,11,1,19.21,59,1
14265,109,4,1373.35,3,3,4,10,1,17.38,74,1
14266,428,1,40.56,1,1,1,3,1,40.56,1,1
14267,163,3,1516.24,3,3,4,10,1,27.57,25,1
14268,471,1,354.85,1,1,2,4,1,18.68,19,1
14269,439,1,295.73,1,1,2,4,1,18.48,16,1
14270,332,1,492.65,2,1,2,5,1,16.99,29,1
14271,226,2,214.18,2,2,1,5,1,5.64,38,1
14272,74,4,920.81,3,3,3,9,0,14.39,62,1
14273,51,4,559.97,4,3,2,9,0,19.31,22,1
14274,686,1,256.6,1,1,1,3,1,17.11,15,1
14275,396,6,1189.38,2,4,3,9,1,51.71,14,1
14276,99,7,2102.68,3,4,4,11,1,17.38,75,1
14277,15,9,17197.61,5,5,5,15,0,45.38,334,1
14278,410,1,205.83,2,1,1,4,1,15.83,13,1
14279,521,2,191.86,1,2,1,4,1,63.95,3,1
14280,197,1,134.04,2,1,1,4,1,16.76,8,1
14281,408,1,245.15,2,1,1,4,1,35.02,7,1
14282,3,25,7250.76,5,5,5,15,0,30.34,100,1
14283,463,4,628.44,1,3,3,7,1,15.33,36,1
14284,31,3,1299.65,4,3,4,11,0,19.4,59,1
14285,21,8,3284.42,4,4,5,13,0,53.84,48,1
14286,24,7,8479.76,4,4,5,13,0,16.99,270,1
14287,8,3,176.63,5,3,1,9,0,19.63,9,1
14288,213,1,426.6,2,1,2,5,1,26.66,16,1
14289,9,6,911.26,5,4,3,12,0,19.39,33,1
14290,11,8,4516.56,5,4,5,14,0,29.91,120,1
14291,2,23,7904.1,5,5,5,15,0,16.0,241,1
14292,8,16,9226.25,5,5,5,15,0,47.8,120,1
14293,3,9,2903.01,5,5,4,14,0,24.4,88,1
14294,407,1,375.34,2,1,2,5,1,16.32,23,1
14295,40,5,2362.91,4,4,4,12,0,32.82,66,1
14296,421,2,456.4,1,2,2,5,1,16.9,27,1
14297,18,4,1305.33,5,3,4,12,0,21.05,48,1
14298,8,82,91194.49,5,5,5,15,0,31.84,1370,1
14299,8,27,14070.25,5,5,5,15,0,42.0,164,1
14300,19,1,43.2,5,1,1,7,0,14.4,3,1
14301,117,4,1992.18,3,3,4,10,1,37.59,37,1
14302,431,3,742.9,1,3,3,7,1,26.53,25,1
14303,407,2,277.94,2,2,1,5,1,12.63,21,1
14304,223,3,1725.01,2,3,4,9,1,19.6,69,1
14305,71,3,1858.96,3,3,4,10,0,17.7,96,1
14306,51,6,3151.4,4,4,5,13,0,68.51,43,1
14307,89,10,4287.92,3,5,5,13,0,16.37,205,1
14308,549,2,1147.02,1,2,3,6,1,573.51,1,1
14309,8,11,3780.81,5,5,5,15,0,20.0,125,1
14310,433,1,492.1,1,1,2,4,1,22.37,22,1
14311,243,2,516.45,2,2,2,6,1,16.66,31,1
14312,47,11,3090.29,4,5,5,14,0,17.17,148,1
14314,107,2,229.8,3,2,1,6,1,22.98,10,1
14315,45,8,3197.82,4,4,5,13,0,24.04,83,1
14316,422,5,1370.34,1,4,4,9,1,44.2,21,1
14317,65,1,508.58,3,1,2,6,0,21.19,24,1
14318,460,1,158.02,1,1,1,3,1,17.56,9,1
14319,424,1,494.85,1,1,2,4,1,19.03,26,1
14320,207,5,1346.75,2,4,4,10,1,16.63,68,1
14321,11,7,2218.06,5,4,4,13,0,12.39,162,1
14322,429,4,474.1,1,3,2,6,1,36.47,10,1
14323,115,2,605.06,3,2,2,7,1,16.81,32,1
14324,410,2,701.61,2,2,3,7,1,17.11,41,1
14325,570,1,245.48,1,1,1,3,1,13.64,18,1
14326,242,3,940.98,2,3,3,8,1,16.51,54,1
14327,163,6,1894.93,3,4,4,11,1,17.88,99,1
14328,438,1,445.05,1,1,2,4,1,445.05,1,1
14329,17,15,9887.62,5,5,5,15,0,17.91,349,1
14330,624,1,200.63,1,1,1,3,1,15.43,13,1
14331,124,2,462.66,3,2,2,7,1,16.52,27,1
14332,23,5,1917.41,4,4,4,12,0,30.93,47,1
14333,68,1,415.2,3,1,2,6,0,27.68,15,1
14334,17,12,4318.48,5,5,5,15,0,16.74,148,1
14335,16,2,454.86,5,2,2,9,0,7.58,55,1
14336,17,4,1614.91,5,3,4,12,0,17.94,77,1
14338,161,3,928.1,3,3,3,9,1,18.56,43,1
14339,243,2,620.27,2,2,3,7,1,26.97,21,1
14340,219,1,134.7,2,1,1,4,1,22.45,6,1
14341,45,18,4452.02,4,5,5,14,0,16.8,185,1
14342,21,6,918.44,4,4,3,11,0,27.83,27,1
14343,421,4,1079.66,1,3,3,7,1,4.61,193,1
14344,127,20,2993.05,3,5,5,13,1,13.01,140,1
14345,39,1,108.98,4,1,1,6,0,18.16,6,1
14346,121,5,2315.75,3,4,4,11,1,15.86,123,1
14347,737,1,82.6,1,1,1,3,1,13.77,6,1
14348,260,1,409.57,2,1,2,5,1,22.75,18,1
14349,10,1,133.5,5,1,1,7,0,4.31,31,1
14350,274,3,972.03,2,3,3,8,1,16.48,55,1
14351,165,1,51.0,3,1,1,5,1,51.0,1,1
14352,157,4,1078.96,3,3,3,9,1,22.96,44,1
14353,215,3,376.5,2,3,2,7,1,15.06,18,1
14354,6,2,163.62,5,2,1,8,0,18.18,9,1
14355,366,3,840.05,2,3,3,8,1,14.0,57,1
14356,80,2,701.23,3,2,3,8,0,21.25,33,1
14357,43,1,225.12,4,1,1,6,0,5.63,39,1
14358,389,2,400.06,2,2,2,6,1,16.0,21,1
14359,19,3,912.18,5,3,3,11,0,16.59,44,1
14360,32,4,2118.03,4,3,4,11,0,18.1,104,1
14361,579,1,214.71,1,1,1,3,1,15.34,14,1
14362,22,1,151.5,4,1,1,6,0,4.09,37,1
14363,402,2,227.47,2,2,1,5,1,28.43,8,1
14364,109,8,3717.35,3,4,5,12,1,53.87,61,1
14365,395,2,634.68,2,2,3,7,1,12.44,50,1
14366,525,1,136.0,1,1,1,3,1,136.0,1,1
14367,8,16,9227.82,5,5,5,15,0,17.71,270,1
14368,320,1,155.0,2,1,1,4,1,19.38,8,1
14369,642,2,469.13,1,2,2,5,1,18.04,24,1
14370,451,6,1175.78,1,4,3,8,1,26.72,37,1
14371,295,1,100.5,2,1,1,4,1,25.12,4,1
14372,443,2,860.08,1,2,3,6,1,22.63,36,1
14373,358,1,76.55,2,1,1,4,1,19.14,4,1
14374,541,1,108.0,1,1,1,3,1,15.43,7,1
14375,185,3,1106.82,3,3,3,9,1,5.4,176,1
14376,683,1,215.46,1,1,1,3,1,11.97,17,1
14377,191,2,617.05,2,2,3,7,1,56.1,11,1
14378,622,1,131.25,1,1,1,3,1,14.58,9,1
14379,44,4,1265.16,4,3,4,11,0,9.88,93,1
14380,682,1,48.96,1,1,1,3,1,48.96,1,1
14381,52,2,625.94,4,2,3,9,0,5.59,104,1
14382,26,2,1193.63,4,2,3,9,0,4.28,227,1
14383,38,3,1247.69,4,3,4,11,0,21.15,49,1
14384,501,1,58.5,1,1,1,3,1,19.5,3,1
14385,9,3,202.11,5,3,1,9,0,14.44,13,1
14386,297,1,142.4,2,1,1,4,1,20.34,7,1
14387,33,3,1727.6,4,3,4,11,0,12.43,125,1
14388,10,16,6388.2,5,5,5,15,0,16.25,184,1
14389,65,5,1898.01,3,4,4,11,0,21.82,48,1
14390,10,13,6150.03,5,5,5,15,0,13.4,197,1
14391,577,1,135.6,1,1,1,3,1,9.69,14,1
14392,432,1,266.4,1,1,1,3,1,19.03,14,1
14393,218,1,67.95,2,1,1,4,1,13.59,5,1
14394,565,1,93.8,1,1,1,3,1,15.63,6,1
14395,2,20,7801.93,5,5,5,15,0,10.02,320,1
14396,65,7,1969.38,3,4,4,11,0,7.91,202,1
14397,3,19,2612.96,5,5,4,14,0,30.03,18,1
14398,401,2,707.79,2,2,3,7,1,13.35,50,1
14399,394,8,2108.21,2,4,4,10,1,10.98,119,1
14400,149,3,1732.47,3,3,4,10,1,23.73,71,1
14401,4,22,6795.9,5,5,5,15,0,25.55,171,1
14402,652,1,285.6,1,1,2,4,1,35.7,8,1
14403,130,6,1880.51,3,4,4,11,1,75.22,20,1
14404,34,13,2724.13,4,5,4,13,0,15.05,123,1
14405,387,1,195.0,2,1,1,4,1,97.5,2,1
14406,119,1,156.75,3,1,1,5,1,19.59,8,1
14407,107,6,2157.73,3,4,4,11,1,29.56,67,1
14408,11,11,4102.27,5,5,5,15,0,32.05,63,1
14409,71,9,3427.29,3,5,5,13,0,32.95,76,1
14410,92,11,2631.9,3,5,4,12,1,6.84,307,1
14411,311,1,1063.0,2,1,3,6,1,75.93,14,1
14412,43,3,1426.19,4,3,4,11,0,16.98,75,1
14413,362,4,764.52,2,3,3,8,1,7.96,93,1
14414,92,8,2399.33,3,4,4,11,1,20.33,99,1
14415,1,23,11980.09,5,5,5,15,0,9.71,445,1
14416,22,2,490.22,4,2,2,8,0,35.02,13,1
14417,388,1,524.65,2,1,2,5,1,4.48,106,1
14418,4,3,1937.25,5,3,4,12,0,15.62,114,1
14419,11,7,1254.64,5,4,4,13,0,5.58,118,1
14420,99,4,1639.17,3,3,4,10,1,17.63,85,1
14421,57,6,2469.37,4,4,4,12,0,25.72,72,1
14422,1,19,10271.52,5,5,5,15,0,18.61,317,1
14423,218,3,916.61,2,3,3,8,1,61.11,12,1
14424,18,1,322.08,5,1,2,8,0,322.08,1,1
14425,435,3,661.39,1,3,3,7,1,16.96,35,1
14426,24,17,11727.94,4,5,5,14,0,19.42,452,1
14427,50,4,1263.52,4,3,4,11,0,28.72,43,1
14428,7,5,1224.06,5,4,4,13,0,8.93,108,1
14429,404,1,516.28,2,1,2,5,1,23.47,22,1
14430,512,3,1220.9,1,3,3,7,1,34.88,29,1
14431,303,4,2614.2,2,3,4,9,1,32.27,72,1
14432,10,6,2248.5,5,4,4,13,0,5.96,256,1
14433,466,1,280.7,1,1,1,3,1,3.79,72,1
14434,22,6,1372.8,4,4,4,12,0,114.4,3,1
14435,502,1,90.42,1,1,1,3,1,30.14,3,1
14436,99,2,271.7,3,2,1,6,1,24.7,11,1
14437,366,5,873.34,2,4,3,9,1,20.79,34,1
14438,306,1,131.9,2,1,1,4,1,14.66,9,1
14439,320,5,9443.04,2,4,5,11,1,73.2,105,1
14440,8,13,5982.03,5,5,5,15,0,46.73,63,1
14441,1,11,4611.69,5,5,5,15,0,29.95,103,1
14442,205,7,5367.02,2,4,5,11,1,29.33,128,1
14443,54,5,2082.97,4,4,4,12,0,15.66,119,1
14444,456,1,120.44,1,1,1,3,1,10.95,11,1
14445,456,1,221.65,1,1,1,3,1,6.93,32,1
14446,1,5,1200.28,5,4,3,12,0,3.76,259,1
14447,19,6,1711.73,5,4,4,13,0,16.15,81,1
14448,9,2,375.35,5,2,2,9,0,18.77,20,1
14449,19,8,2230.96,5,4,4,13,0,4.62,301,1
14450,181,7,1128.44,3,4,3,10,1,14.85,47,1
14451,60,12,3258.68,3,5,5,13,0,6.36,245,1
14452,11,4,658.95,5,3,3,11,0,5.11,108,1
14453,190,1,119.93,2,1,1,4,1,5.45,22,1
14454,376,5,977.3,2,4,3,9,1,8.88,93,1
14455,432,4,617.72,1,3,3,7,1,8.02,65,1
14456,5,9,3017.28,5,5,5,15,0,3.19,580,1
14457,311,1,113.64,2,1,1,4,1,28.41,4,1
14458,381,1,228.07,2,1,1,4,1,4.85,46,1
14459,155,2,5375.74,3,2,5,10,1,47.57,113,1
14460,110,9,1093.5,3,5,3,11,1,26.04,33,1
14461,148,13,6676.91,3,5,5,13,1,10.5,515,1
14462,66,12,2242.81,3,5,4,12,0,7.98,182,1
14463,98,4,786.57,3,3,3,9,1,98.32,7,1
14464,568,2,111.0,1,2,1,4,1,27.75,4,1
14465,247,11,3925.85,2,5,5,12,1,20.34,128,1
14466,29,13,4267.15,4,5,5,14,0,20.71,77,1
14467,18,12,2203.24,5,5,4,14,0,7.27,144,1
14468,734,1,204.24,1,1,1,3,1,17.02,12,1
14469,416,4,2093.46,1,3,4,8,1,14.44,120,1
14470,12,3,712.04,5,3,3,11,0,11.87,56,1
14471,591,2,400.95,1,2,2,5,1,9.78,38,1
14472,104,9,2118.72,3,5,4,12,1,6.86,173,1
14473,74,2,234.34,3,2,1,6,0,33.48,7,1
14474,46,2,1258.89,4,2,4,10,0,9.91,122,1
14475,72,4,1151.15,3,3,3,9,0,23.98,40,1
14476,257,1,193.0,2,1,1,4,1,11.35,17,1
14477,20,7,1969.6,4,4,4,12,0,140.69,7,1
14478,382,4,1276.66,2,3,4,9,1,18.77,59,1
14479,254,4,1124.71,2,3,3,8,1,8.09,127,1
14480,11,4,1299.52,5,3,4,12,0,19.99,52,1
14481,165,5,2284.69,3,4,4,11,1,15.23,114,1
14482,18,12,4306.72,5,5,5,15,0,17.65,185,1
14483,282,2,257.1,2,2,1,5,1,19.78,13,1
14484,50,4,1070.98,4,3,3,10,0,20.21,47,1
14485,39,1,162.8,4,1,1,6,0,3.54,44,1
14486,512,2,175.5,1,2,1,4,1,29.25,4,1
14487,27,7,1266.27,4,4,4,12,0,7.54,129,1
14488,68,1,1064.28,3,1,3,7,0,23.14,46,1
14489,207,4,1574.93,2,3,4,9,1,15.75,65,1
14490,406,2,1273.47,2,2,4,8,1,15.92,72,1
14491,175,2,340.93,3,2,2,7,1,20.05,17,1
14492,430,7,1921.91,1,4,4,9,1,20.89,70,1
14493,7,10,5087.86,5,5,5,15,0,14.33,292,1
14494,26,3,401.46,4,3,2,9,0,23.62,17,1
14495,51,3,174.8,4,3,1,8,0,24.97,7,1
14496,312,7,2363.89,2,4,4,10,1,22.3,64,1
14497,309,2,697.06,2,2,3,7,1,17.43,40,1
14498,43,10,3900.83,4,5,5,14,0,10.57,276,1
14499,26,7,2101.79,4,4,4,12,0,6.76,199,1
14500,88,3,356.85,3,3,2,8,0,50.98,6,1
14501,184,2,251.21,3,2,1,6,1,25.12,9,1
14502,20,11,2429.83,4,5,4,13,0,4.0,368,1
14503,3,6,3543.26,5,4,5,14,0,21.61,113,1
14504,47,4,673.26,4,3,3,10,0,6.29,85,1
14505,17,19,11879.08,5,5,5,15,0,7.54,898,1
14506,17,7,2960.25,5,4,5,14,0,7.44,251,1
14507,24,11,3216.74,4,5,5,14,0,12.47,182,1
14508,22,5,822.92,4,4,3,11,0,4.65,142,1
14509,534,1,110.95,1,1,1,3,1,4.44,25,1
14510,376,3,979.85,2,3,3,8,1,13.06,67,1
14511,11,5,1314.81,5,4,4,13,0,19.34,53,1
14512,188,7,1215.97,3,4,3,10,1,15.39,55,1
14513,101,6,788.01,3,4,3,10,1,41.47,15,1
14514,61,9,4380.04,3,5,5,13,0,13.73,212,1
14515,18,12,3724.06,5,5,5,15,0,21.53,109,1
14516,516,1,151.17,1,1,1,3,1,4.32,35,1
14517,33,2,330.45,4,2,2,8,0,18.36,17,1
14518,64,1,174.37,3,1,1,5,0,10.9,16,1
14519,684,2,203.14,1,2,1,4,1,5.35,38,1
14520,2,2,270.6,5,2,1,8,0,67.65,3,1
14521,491,1,199.45,1,1,1,3,1,11.73,17,1
14522,24,8,1748.42,4,4,4,12,0,38.85,34,1
14523,108,1,241.09,3,1,1,5,1,20.09,12,1
14524,32,13,2909.86,4,5,4,13,0,9.04,250,1
14525,20,17,8026.54,4,5,5,14,0,15.26,340,1
14526,389,1,258.65,2,1,1,4,1,6.31,41,1
14527,3,122,27246.88,5,5,5,15,0,10.32,607,1
14528,37,1,364.22,4,1,2,7,0,20.23,18,1
14529,60,3,578.61,3,3,2,8,0,2.72,177,1
14530,26,16,6088.87,4,5,5,14,0,12.87,269,1
14531,480,1,376.34,1,1,2,4,1,12.98,29,1
14532,236,11,3845.78,2,5,5,12,1,12.25,209,1
14533,25,11,3466.37,4,5,5,14,0,38.95,74,1
14534,3,26,6187.66,5,5,5,15,0,8.65,437,1
14535,60,9,5973.23,3,5,5,13,0,7.24,589,1
14536,260,1,170.95,2,1,1,4,1,9.5,18,1
14537,58,2,641.4,4,2,3,9,0,27.89,23,1
14538,65,5,1370.84,3,4,4,11,0,26.36,45,1
14539,16,2,537.48,5,2,2,9,0,16.8,31,1
14540,10,11,3709.64,5,5,5,15,0,14.05,197,1
14541,59,14,2491.38,4,5,4,13,0,14.24,99,1
14542,186,1,103.25,3,1,1,5,1,20.65,5,1
14543,29,39,14587.87,4,5,5,14,0,68.81,106,1
14544,24,3,2938.53,4,3,5,12,0,15.71,148,1
14545,674,1,349.25,1,1,2,4,1,15.18,23,1
14546,5,11,5184.84,5,5,5,15,0,6.56,410,1
14547,4,8,3974.75,5,4,5,14,0,11.2,198,1
14548,151,9,2541.29,3,5,4,12,1,23.1,66,1
14549,311,4,913.6,2,3,3,8,1,6.39,117,1
14550,11,4,1345.06,5,3,4,12,0,13.87,77,1
14551,18,7,878.09,5,4,3,12,0,11.12,69,1
14552,152,3,507.93,3,3,2,8,1,3.3,124,1
14553,19,9,1818.6,5,5,4,14,0,6.31,233,1
14554,10,4,2279.49,5,3,4,12,0,11.23,147,1
14555,57,6,2304.03,4,4,4,12,0,19.69,94,1
14556,596,3,815.69,1,3,3,7,1,4.16,158,1
14557,85,1,788.38,3,1,3,7,0,49.27,16,1
14558,654,3,655.5,1,3,3,7,1,43.7,13,1
14559,390,1,75.6,2,1,1,4,1,37.8,2,1
14560,7,44,6114.03,5,5,5,15,0,30.57,60,1
14561,76,3,1080.76,3,3,3,9,0,15.66,67,1
14562,4,26,6638.15,5,5,5,15,0,11.05,245,1
14563,510,2,640.54,1,2,3,6,1,6.04,95,1
14564,435,2,2605.62,1,2,4,7,1,24.35,107,1
14565,96,5,3859.22,3,4,5,12,1,24.12,139,1
14566,111,4,4092.0,3,3,5,11,1,255.75,9,1
14567,57,2,1530.36,4,2,4,10,0,46.37,33,1
14568,435,1,919.7,1,1,3,5,1,19.57,47,1
14569,1,4,597.33,5,3,2,10,0,17.57,31,1
14570,281,3,613.75,2,3,3,8,1,9.03,64,1
14571,425,1,160.0,1,1,1,3,1,5.33,30,1
14572,3,11,5526.88,5,5,5,15,0,10.9,336,1
14573,180,13,2163.12,3,5,4,12,1,6.98,183,1
14574,733,1,143.7,1,1,1,3,1,13.06,11,1
14575,488,1,420.22,1,1,2,4,1,5.84,71,1
14576,372,1,35.4,2,1,1,4,1,35.4,1,1
14577,13,7,1364.15,5,4,4,13,0,7.5,104,1
14578,3,1,168.63,5,1,1,7,0,7.03,24,1
14579,432,1,105.56,1,1,1,3,1,4.22,24,1
14580,518,1,14.85,1,1,1,3,1,14.85,1,1
14581,17,2,409.65,5,2,2,9,0,6.83,59,1
14582,41,1,114.11,4,1,1,6,0,19.02,6,1
14583,6,8,1660.29,5,4,4,13,0,3.58,353,1
14584,169,8,1738.16,3,4,4,11,1,7.97,127,1
14585,50,5,1143.27,4,4,3,11,0,10.3,88,1
14586,277,1,237.36,2,1,1,4,1,12.49,19,1
14587,19,9,1580.29,5,5,4,14,0,4.26,170,1
14588,578,1,135.39,1,1,1,3,1,8.46,16,1
14589,372,1,39.75,2,1,1,4,1,13.25,3,1
14590,425,20,2993.37,1,5,5,11,1,14.82,124,1
14591,15,4,1320.21,5,3,4,12,0,7.5,138,1
14592,35,3,557.94,4,3,2,9,0,3.53,132,1
14593,22,12,3665.53,4,5,5,14,0,6.0,436,1
14594,7,2,363.33,5,2,2,9,0,6.99,48,1
14595,20,8,2164.45,4,4,4,12,0,15.92,119,1
14596,627,1,222.22,1,1,1,3,1,4.19,50,1
14597,11,6,2184.63,5,4,4,13,0,23.0,79,1
14598,44,2,384.04,4,2,2,8,0,4.27,83,1
14599,390,2,457.89,2,2,2,6,1,5.8,77,1
14600,306,2,865.17,2,2,3,7,1,16.02,53,1
14601,11,1,213.96,5,1,1,7,0,30.57,7,1
14602,656,1,205.36,1,1,1,3,1,6.62,31,1
14603,275,1,660.0,2,1,3,6,1,330.0,2,1
14604,633,1,143.86,1,1,1,3,1,6.25,20,1
14605,374,4,921.56,2,3,3,8,1,8.53,88,1
14606,1,192,29951.37,5,5,5,15,0,4.71,1262,1
14607,16,22,23763.13,5,5,5,15,0,117.06,106,1
14608,4,11,3352.94,5,5,5,15,0,77.98,15,1
14609,72,10,1486.2,3,5,4,12,0,114.32,6,1
14610,396,2,24.35,2,2,1,5,1,2.44,10,1
14611,444,2,604.33,1,2,2,5,1,15.9,37,1
14612,415,1,877.7,1,1,3,5,1,62.69,14,1
14613,680,1,76.32,1,1,1,3,1,76.32,1,1
14614,386,1,295.13,2,1,2,5,1,15.53,19,1
14615,394,5,951.76,2,4,3,9,1,19.83,40,1
14616,243,5,527.78,2,4,2,8,1,105.56,3,1
14617,403,2,190.47,2,2,1,5,1,21.16,7,1
14618,9,7,1342.32,5,4,4,13,0,26.32,40,1
14619,246,2,1291.24,2,2,4,8,1,21.52,58,1
14620,206,2,412.78,2,2,2,6,1,15.88,26,1
14621,1,9,3000.57,5,5,5,15,0,18.87,134,1
14622,185,1,320.58,3,1,2,6,1,15.27,21,1
14623,32,10,2016.98,4,5,4,13,0,7.15,193,1
14624,57,6,814.07,4,4,3,11,0,15.96,39,1
14625,196,11,4497.88,2,5,5,12,1,16.91,167,1
14626,24,11,5410.92,4,5,5,14,0,23.32,181,1
14627,379,1,462.75,2,1,2,5,1,15.96,29,1
14628,91,5,1998.0,3,4,4,11,1,23.23,65,1
14629,4,2,955.26,5,2,3,10,0,6.37,133,1
14630,484,1,338.65,1,1,2,4,1,16.13,21,1
14631,51,6,2025.69,4,4,4,12,0,22.26,65,1
14632,263,1,114.56,2,1,1,4,1,14.32,8,1
14633,266,1,344.9,2,1,2,5,1,17.24,20,1
14634,438,4,2124.46,1,3,4,8,1,19.49,105,1
14635,454,1,215.22,1,1,1,3,1,14.35,15,1
14636,36,2,609.85,4,2,3,9,0,21.78,27,1
14637,677,1,106.68,1,1,1,3,1,15.24,7,1
14638,51,1,443.6,4,1,2,7,0,27.72,16,1
14639,52,9,4978.96,4,5,5,14,0,17.05,203,1
14640,24,10,3649.36,4,5,5,14,0,17.98,165,1
14641,22,1,110.46,4,1,1,6,0,15.78,7,1
14642,59,1,96.12,4,1,1,6,0,48.06,2,1
14643,170,5,1679.89,3,4,4,11,1,27.1,57,1
14644,68,7,2247.72,3,4,4,11,0,36.25,50,1
14645,157,3,876.89,3,3,3,9,1,18.27,45,1
14646,2,151,528602.52,5,5,5,15,0,137.34,961,1
14647,201,2,506.04,2,2,2,6,1,10.54,42,1
14648,416,15,4466.65,1,5,5,11,1,10.36,286,1
14649,5,9,3651.19,5,5,5,15,0,6.93,374,1
14650,589,1,62.5,1,1,1,3,1,15.62,4,1
14651,67,9,2025.52,3,5,4,12,0,7.16,216,1
14652,77,1,114.18,3,1,1,5,0,3.94,29,1
14653,1,12,3593.06,5,5,5,15,0,9.41,271,1
14654,738,1,246.86,1,1,1,3,1,9.14,27,1
14655,8,7,3878.51,5,4,5,14,0,37.66,72,1
14656,169,5,790.0,3,4,3,10,1,3.82,148,1
14657,18,6,1450.19,5,4,4,13,0,6.94,143,1
14658,5,2,247.15,5,2,1,8,0,8.52,27,1
14659,9,9,2529.93,5,5,4,14,0,10.0,147,1
14660,87,2,285.74,3,2,2,7,0,9.52,24,1
14661,27,1,107.95,4,1,1,6,0,26.99,4,1
14662,29,7,1376.43,4,4,4,12,0,5.78,199,1
14663,430,2,490.6,1,2,2,5,1,7.21,60,1
14664,20,2,636.24,4,2,3,9,0,6.49,78,1
14665,61,7,2749.65,3,4,4,11,0,20.83,94,1
14666,24,1,195.25,4,1,1,6,0,13.95,14,1
14667,11,54,20395.34,5,5,5,15,0,16.06,578,1
14668,445,1,111.63,1,1,1,3,1,9.3,10,1
14669,242,7,3216.78,2,4,5,11,1,8.31,334,1
14670,280,3,583.33,2,3,2,7,1,3.26,159,1
14671,549,2,1127.45,1,2,3,6,1,20.5,48,1
14672,235,4,1113.14,2,3,3,8,1,10.5,93,1
14673,3,7,3037.32,5,4,5,14,0,20.52,86,1
14674,509,1,173.66,1,1,1,3,1,12.4,14,1
14675,16,2,1015.58,5,2,3,10,0,4.6,196,1
14676,31,12,8356.79,4,5,5,14,0,62.83,77,1
14677,593,1,184.91,1,1,1,3,1,13.21,14,1
14678,579,1,403.39,1,1,2,4,1,16.81,24,1
14679,382,3,1289.44,2,3,4,9,1,20.47,49,1
14680,25,58,55688.5,4,5,5,14,0,43.71,222,1
14681,71,6,875.15,3,4,3,10,0,43.76,19,1
14682,188,6,1514.81,3,4,4,11,1,17.61,79,1
14683,588,1,146.56,1,1,1,3,1,6.98,21,1
14684,26,6,1430.03,4,4,4,12,0,2.94,272,1
14685,576,8,4536.64,1,4,5,10,1,24.26,109,1
14686,414,5,852.53,1,4,3,8,1,3.89,185,1
14687,107,3,1402.06,3,3,4,10,1,35.05,34,1
14688,8,28,7190.42,5,5,5,15,0,14.7,197,1
14689,209,1,112.8,2,1,1,4,1,8.68,13,1
14690,44,4,777.68,4,3,3,10,0,7.55,69,1
14691,31,5,2114.33,4,4,4,12,0,29.78,50,1
14692,137,12,1715.14,3,5,4,12,1,10.79,101,1
14693,265,7,1165.36,2,4,3,9,1,15.54,43,1
14694,617,1,244.31,1,1,1,3,1,16.29,15,1
14695,519,3,1534.22,1,3,4,8,1,18.71,76,1
14696,4,8,2473.28,5,4,4,13,0,16.06,137,1
14697,218,2,188.61,2,2,1,5,1,8.57,22,1
14698,2,5,1217.27,5,4,3,12,0,6.09,148,1
14699,214,4,702.6,2,3,3,8,1,14.05,45,1
14700,32,5,3076.06,4,4,5,13,0,18.42,111,1
14701,11,15,4487.11,5,5,5,15,0,7.54,455,1
14702,1,29,6368.78,5,5,5,15,0,9.38,338,1
14703,15,1,318.17,5,1,2,8,0,14.46,22,1
14704,11,11,1752.92,5,5,4,14,0,3.85,319,1
14705,199,1,179.0,2,1,1,4,1,179.0,1,1
14706,619,1,367.54,1,1,2,4,1,14.7,25,1
14707,436,2,139.2,1,2,1,4,1,69.6,1,1
14708,3,5,1793.22,5,4,4,13,0,43.74,27,1
14709,15,25,8886.33,5,5,5,15,0,24.89,105,1
14710,14,13,1899.79,5,5,4,14,0,4.4,310,1
14711,10,11,2839.62,5,5,4,14,0,8.23,221,1
14712,29,4,1328.07,4,3,4,11,0,41.5,24,1
14713,9,21,5115.76,5,5,5,15,0,7.57,222,1
14714,24,4,906.24,4,3,3,10,0,9.74,64,1
14715,25,8,1825.45,4,4,4,12,0,13.32,102,1
14716,43,3,543.28,4,3,2,9,0,5.66,85,1
14717,733,1,81.3,1,1,1,3,1,7.39,11,1
